Plant ID;Genotype ID;TLN;LIR;Days to budding;DTF;Stem diameter at flowering;Plant height at flowering;Peduncle length of first flower;Internode length;Stem diameter final before 1st node;Stem diameter final after 5th node;Distance of first branching from ground;Primary branches;SLA;Leaf total N;Leaf total C;Leaf C N ratio;Disk diameter;Ligule length;Ligule width;Flower head diameter;Ligule LW ratio;Flower FHDD ratio;Ligules number;Leaf perimeter;Leaf area;Leaf width mid-height;Leaf maximum width;Leaf height mid-width;Leaf maximum height;Leaf curved height;Leaf curvedHeight maxWidth;Leaf shape index external I;Leaf shape index external II;Leaf curved shape index;Leaf ellipsoid;Leaf circular;Leaf rectangular;Leaf obovoid;Leaf width widest pos;Leaf eccentricity;Leaf proximal eccentricity;Leaf distal eccentricity;Leaf shape index internal;Leaf eccentricity area index;Total RGB;RGB proportion green;RGB proportion red;RGB proportion blue;Seed perimeter;Seed area;Seed width mid height;Seed maximum width;Seed height mid width;Seed maximum height;Seed curved height;Seed HW ratio;Seed shape index external I;Seed shape index external II;Seed curved shape index;Seed ellipsoid;Seed circular;Seed rectangular;Seed ovoid;Seed width widest pos;Seed eccentricity;Seed proximal eccentricity;Seed distal eccentricity;Seed shape index internal;Seed eccentricity area index
PET0595;PET0595;14;1;14;33;14,9;55,3;NA;2,404347826;42,6;21,2;2,2;12;27,68612548;6,510322775;38,36577033;5,893067312;2,956732558;4,236787407;1,180952418;11,23091098;3,63142693;3,587803739;21,33333333;258,6888;2890,4315;42,5027;48,5987;92,202;94,1493;95,1873;1,958638811;1,9373;2,1693;2,0913;0,0914;0,2289;0,349;0,358;0,6978;0,7831;0,8914;0,8869;2,175;0,3222;181,692;0,45423574;0,325661009;0,220103252;12,8114625;8,911575;2,2449875;2,4209375;4,7453;4,79425;4,94615;2,043072157;1,981325;2,1138875;2,191325;0,0654375;0,224675;0,4755;0,32815;0,3177875;0,7468375;0,8851875;0,8336;1,9941875;0,4355375
PET0596;PET0596;14;1;14;33;13,1;57,6;NA;3,388235294;22,6;23;1;10;19,77200185;6,971834238;37,77430728;5,418130436;2,563339512;4,565383082;1,642702148;10,1027398;2,771991778;4,566192495;21;267,3273;3207,0187;42,3333;51,4773;93,6413;100,838;101,1178;1,964318253;1,9589;2,212;2,3464;0,0892;0,2282;0,347;0,3125;0,639;0,7429;0,9085;0,9057;2,21;0,3792;183,234;0,467189495;0,32538721;0,207423295;13,0714;8,7511375;2,1457625;2,3468625;4,9278625;4,954325;5,108175;2,176597479;2,1155375;2,3014;2,3106125;0,069225;0,2428375;0,4696125;0,34645;0,3163125;0,7337875;0,8850625;0,8164375;2,1064875;0,439525
PET0597;PET0597;19;0,76;25;46;27,6;105,4;56;5,855555556;53;31,2;1,9;18;15,60569414;5,80454071;41,07801182;7,076875478;3,498495399;4,766496953;1,641159869;12,60005297;2,906811774;3,657329928;20,66666667;322,9031;3540,932;45,5507;60,0287;83,9047;91,8633;101,9561;1,698455905;1,5303;1,842;2,0585;0,1067;0,1825;0,3672;0,4479;0,6472;0,7325;0,8612;0,9023;1,5328;0,346;171,223;0,459500184;0,314175082;0,226324734;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PET0598;PET0598;22;0,814814815;27;47;33,7;132,7;48;6,031818182;40;21,8;3,2;22;17,38382357;6,105756056;40,85755644;6,691645729;4,514509689;4,703604569;1,730782337;13,06837096;2,723388695;2,894776002;21;333,7103;5044,7856;55,9647;75,5227;98,4673;104,8173;105,8213;1,401185339;1,3879;1,7595;1,676;0,1074;0,1644;0,3623;0,5077;0,7617;0,7259;0,8544;0,871;1,5377;0,4147;165,395;0,486193658;0,327512924;0,186293419;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PET0599;PET0599;12;0,666666667;18;37;19,1;89,2;NA;4,054545455;41,1;22;3,2;NA;21,2341632;6,786981496;40,81874499;6,014270853;3,306080142;5,093716613;1,667663277;13,33540028;3,080867594;4,028842129;18,66666667;343,891;4996,3986;52,7473;69,342;110,744;120,0573;122,1451;1,761487987;1,7314;2,0995;2,2721;0,1086;0,2242;0,31;0,4447;0,7055;0,5067;0,6029;0,8599;1,3102;0,5566;161,289;0,4634104;0,316568396;0,220021204;14,20895;10,592875;2,3905125;2,618075;5,30225;5,3221;5,4222875;2,071097085;2,0353625;2,2218375;2,2510125;0,0701125;0,2350625;0,4685;0,37755;0,3052875;0,730825;0,8861125;0,8099125;2,02095;0,4467125
PET0600;PET0600;15;0,681818182;22;42;20,2;78,1;46;3,719047619;42,8;22,9;1,6;17;12,37283098;6,044963192;41,36092582;6,842213013;3,722379862;5,741385797;1,555410612;14,96709018;3,689429978;4,028880197;20,66666667;320,9987;4999,861;55,5413;67,2253;110,998;112,4373;115,1831;1,713389156;1,6725;1,9985;2,0062;0,0856;0,1994;0,3758;0,4417;0,7111;0,7717;0,8745;0,8881;1,9321;0,3889;152,634;0,432898306;0,318087713;0,249013981;15,014775;11,6604375;2,5267625;2,70405;5,728225;5,7612875;5,87645;2,173203158;2,13075;2,267625;2,3044375;0,0684875;0,2427;0,460225;0,3513375;0,322375;0,738325;0,8839;0,8238625;2,1164875;0,4259375
PET0602;PET0602;19;0,863636364;22;50;24,1;74,7;17;3,931578947;51,1;32,4;4,3;18;18,93888572;6,595432924;39,15739401;5,937046811;3,179249445;4,016323262;1,626594683;11,20673296;2,478145979;3,528956022;21,5;335,7197;5452,5052;55,88;66,294;123,3593;125,73;128,8764;1,944013033;1,8966;2,2076;2,2319;0,0842;0,2256;0,3735;0,3666;0,6364;0,7844;0,9016;0,8852;2,2045;0,3654;168,221;0,458694218;0,31944882;0,221856962;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PET0603;PET0603;13;0,928571429;14;35;11,4;56,7;NA;3,15;30,2;27,1;3;14;21,71174907;6,879972892;39,89632177;5,798906827;2,701823598;3,027634945;1,550347684;8,875921417;1,959249351;3,159736166;19,66666667;285,1885;3495,5916;40,5553;51,308;99,7373;102,5313;106,3449;2,072676776;1,9983;2,4593;2,5449;0,0943;0,2431;0,3897;0,523;0,6821;0,7785;0,9032;0,8904;2,466;0,4204;180,252;0,493536826;0,336184897;0,170278277;13,6211125;9,5578625;2,2979125;2,480475;5,07735;5,1104375;5,231625;2,109122245;2,0605875;2,2103125;2,168075;0,065925;0,2324875;0,4664625;0,3207625;0,3104375;0,699725;0,879525;0,7789625;1,9248625;0,45585
PET0604;PET0604;13;0,928571429;14;33;10,2;57,3;NA;2,728571429;29,6;19;1,7;11;25,34664238;7,402666276;38,87267995;5,251172821;2,604618939;3,620990596;1,535405622;10,68054638;2,34547277;3,918757764;17;274,1833;3756,3724;43,18;52,9167;98,552;101,7693;104,0738;1,966747737;1,9232;2,2824;2,4055;0,0822;0,2338;0,4216;0,4958;0,7654;0,7744;0,9127;0,8934;2,2794;0,4313;178,775;0,47292966;0,325515313;0,201555027;13,1907875;8,7454125;2,1471;2,3442125;4,8881875;4,9291875;5,0723625;2,163781014;2,1122125;2,285975;2,316325;0,070275;0,2438375;0,46525;0,37375;0,31525;0,6944;0,8843;0,77025;1,964625;0,4662
PET0605;PET0605;11;0,611111111;18;33;10,3;36,8;NA;1,752380952;32,9;13,2;5,3;11;21,36453328;7,243091519;38,32496716;5,291244361;2,443381444;3,390945319;1,136292662;8,598237557;3,005103779;3,860576251;20,5;227,1487;2503,9233;38,608;47,0747;80,772;81,6187;81,6787;1,735087;1,7338;2,0921;1,8532;0,0804;0,2005;0,3628;0,3681;0,6777;0,6189;0,6979;0,8588;1,5051;0,4693;198,664;0,469425764;0,33260178;0,197972456;12,2441;7,6720625;1,9513;2,128575;4,5958125;4,6355;4,807;2,258318359;2,179175;2,3567;2,4232375;0,07045;0,2523125;0,5008125;0,380425;0,2904875;0,75505;0,8897;0,8386;2,2299375;0,4398125
PET0606;PET0606;12;0,666666667;18;36;10,6;42,7;NA;2,66875;37,9;21,1;3,7;14;26,0399857;7,124810956;39,60665041;5,558975622;3,175503801;3,94037109;1,347524333;10,79758962;2,938479567;3,250471721;17,33333333;227,339;2367,0347;35,56;39,4547;84,6667;88,138;88,0313;2,231199325;2,2339;2,381;2,4264;0,0727;0,2546;0,3937;0,2824;0,6723;0,6923;0,8027;0,8834;2,0809;0,4075;164,141;0,48695329;0,321900074;0,191146636;14,6355375;11,08;2,3587375;2,6035;5,496725;5,5324375;5,648025;2,169396966;2,125725;2,33205;2,340375;0,0724125;0,2493;0,4860125;0,3863375;0,2849875;0,7597125;0,8834125;0,851375;2,217625;0,437475
PET0607;PET0607;14;0,482758621;29;51;10,8;48,9;23,5;3,26;28,6;15,6;11,5;12;23,57178158;6,765020679;38,49419349;5,690181201;2,333105239;4,247039826;1,347198898;10,65148733;3,205248502;4,606730296;15,66666667;303,5827;3787,9853;39,37;59,0973;106,0027;107,3573;111,8263;1,892240424;1,8166;2,6925;2,5111;0,1111;0,2422;0,3301;0,5759;0,8067;0,7766;0,8897;0,8716;2,5361;0,4325;202,864;0,449340445;0,322615151;0,228044404;13,4452625;8,7196375;2,025375;2,2238375;5,225525;5,240075;5,3498375;2,405678248;2,358275;2,5836875;2,6426625;0,075325;0,272325;0,453825;0,35695;0,30655;0,689025;0,8771625;0,7660375;2,19205;0,4664
