Plant ID;Genotype ID;TLN;LIR;Days to budding;DTF;Stem diameter at flowering;Plant height at flowering;Peduncle length of first flower;Internode length;Stem diameter final before 1st node;Stem diameter final after 5th node;Distance of first branching from ground;Primary branches;SLA;Leaf total N;Leaf total C;Leaf C N ratio;Disk diameter;Ligule length;Ligule width;Flower head diameter;Ligule LW ratio;Flower FHDD ratio;Ligules number;Leaf perimeter;Leaf area;Leaf width mid-height;Leaf maximum width;Leaf height mid-width;Leaf maximum height;Leaf curved height;Leaf curvedHeight maxWidth;Leaf shape index external I;Leaf shape index external II;Leaf curved shape index;Leaf ellipsoid;Leaf circular;Leaf rectangular;Leaf obovoid;Leaf width widest pos;Leaf eccentricity;Leaf proximal eccentricity;Leaf distal eccentricity;Leaf shape index internal;Leaf eccentricity area index;Total RGB;RGB proportion green;RGB proportion red;RGB proportion blue;Seed perimeter;Seed area;Seed width mid height;Seed maximum width;Seed height mid width;Seed maximum height;Seed curved height;Seed HW ratio;Seed shape index external I;Seed shape index external II;Seed curved shape index;Seed ellipsoid;Seed circular;Seed rectangular;Seed ovoid;Seed width widest pos;Seed eccentricity;Seed proximal eccentricity;Seed distal eccentricity;Seed shape index internal;Seed eccentricity area index
PET0414;PET0414;12;0,857142857;14;28;9,3;45,1;NA;3,221428571;25,3;14,1;1,2;11;13,75352644;5,193695248;39,67270122;7,63862709;1,976138503;3,907617467;1,52052036;9,699560683;2,578000127;4,980237267;11,66666667;323,9707;4577,1736;50,6307;60,5367;117,856;124,2907;126,2853;2,086094881;2,0531;2,3278;2,4521;0,08;0,2398;0,3375;0,2895;0,6924;0,6121;0,7271;0,8874;1,7747;0,4411;170,785;0,458090582;0,327019352;0,214890066;10,547725;5,93885;1,7965375;1,9089875;3,972725;3,9978625;4,14085;2,169134161;2,1011125;2,21915;2,2033375;0,067825;0,2361;0,49515;0,3734875;0,31475;0,7565875;0,8898625;0,841075;2,1199375;0,43085
PET0415;PET0415;12;0,545454545;22;38;7,3;40,6;NA;2,5375;21,1;13,1;0,6;14;24,73146469;7,518237878;38,39167366;5,106472325;2,011585936;3,67111386;1,384340348;9,286789163;2,648512723;4,664005648;12,66666667;267,4767;3746,8169;52,1547;61,722;89,662;98,1287;100,9397;1,635392567;1,5898;1,7192;1,926;0,0943;0,1783;0,3334;0,3791;0,7161;0,7306;0,8812;0,884;1,7195;0,3746;222,0595;0,480683663;0,351793367;0,16752297;11,214775;6,8933;2,030675;2,2503;4,0057875;4,0468125;4,2055125;1,868867484;1,7978875;1,972575;2,022775;0,068;0,2030125;0,4611625;0,3864875;0,28405;0,7507375;0,8692625;0,8546375;1,86615;0,43835
PET0416;PET0416;9;0,333333333;27;44;17,9;72,4;13,6;5,171428571;13,2;11,6;6,7;11;29,02866049;7,234468067;38,67271849;5,34562018;2,015286389;3,418358959;1,429291952;8,724776131;2,394646845;4,369323356;12,66666667;210,4826;1881,0572;30,48;32,9353;86,7833;88,9;87,9262;2,669664463;2,6992;2,8472;2,9175;0,0775;0,2979;0,3212;0,2541;0,6295;0,7798;0,8843;0,893;2,8403;0,2949;230,127;0,477427681;0,341237664;0,181334654;11,8680375;7,407725;2,0227375;2,2529375;4,3510875;4,4013625;4,56445;2,02599939;1,960075;2,1564625;2,2371125;0,073275;0,2256625;0,4616375;0,3946125;0,2893125;0,7233875;0,8859125;0,8087;1,96945;0,456375
PET0417;PET0417;8;0,571428571;14;28;9;34,5;14,8;2,464285714;11,8;8,8;4,3;10;20,75550511;6,92381975;39,41919096;5,693272267;2,115686028;4,062593357;1,724857519;9,394962357;2,360380654;4,581644126;10,66666667;376,9467;6089,6652;55,372;69,088;143,3407;145,7113;145,943;2,112421839;2,1091;2,5887;2,6641;0,1089;0,2702;0,322;0,3947;0,7402;0,6605;0,7367;0,8834;2,1115;0,435;166,859;0,487735154;0,329044283;0,183220563;10,2959;5,653525;1,791225;1,984375;3,813975;3,8444125;4,017825;2,024730709;1,9424375;NA;2,214;0,069925;0,2204625;0,4634875;NA;NA;NA;NA;NA;NA;NA
PET0418;PET0418;15;0,681818182;22;38;15,4;72,3;NA;6,025;28,4;25,6;0;13;23,05133738;7,212954452;41,24124169;5,717662847;3,128215466;4,795884402;1,857608403;12,76229955;2,579928607;4,083180497;17,33333333;423,9902;6832,4164;58,674;78,6553;140,6313;143,256;143,1568;1,820052813;1,8213;2,3968;2,4853;0,1068;0,2403;0,3397;0,4028;0,6865;0,4246;0,5092;0,772;1,017;0,5823;169,539;0,474020727;0,322881461;0,203097812;12,1314875;8,0364375;2,124625;2,2847;4,5799375;4,6500625;4,7956;2,099006434;2,040925;NA;2,2475125;0,0664;0,22985;0,4736375;NA;NA;NA;NA;NA;NA;NA
PET0419;PET0419;8;0,571428571;14;32;5,5;16,3;11,3;1,253846154;NA;NA;NA;NA;12,56747925;5,752385587;39,1145187;6,799703898;1,779263389;2,537825732;0,986320373;6,369748739;2,590103195;3,947026071;14;172,3009;1484,2193;28,956;32,0887;61,976;65,4473;67,0991;2,091050744;2,0396;2,1404;2,293;0,0642;0,227;0,4271;0,2398;0,674;0,7565;0,8756;0,8782;2,1471;0,3974;165,725;0,433368532;0,318817318;0,24781415;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PET0420;PET0420;NA;NA;14;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PET0421;PET0421;10;0,555555556;18;32;13,2;52,1;19,3;4,341666667;34;20;2,7;14;21,01488167;6,762226198;38,94540133;5,759257409;2,166754123;2,801057943;1,385916223;7,928078877;2,021607685;3,690524062;14,33333333;260,9468;3427,5272;43,3493;57,9967;98,806;98,8907;96,7793;1,668703564;1,7051;2,2793;2,1731;0,1077;0,2237;0,3031;0,4098;0,6978;0,7986;0,9102;0,8868;2,2843;0,3754;157,815;0,490580743;0,322466179;0,186953078;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PET0422;PET0422;12;0,545454545;22;40;21,7;93,7;NA;8,518181818;31,1;16,1;4,3;10;18,50549613;7,08897451;41,23997917;5,817481655;2,214903895;3,309392171;1,345275541;8,682308645;2,461429738;3,919906689;13;377,7432;6687,8863;58,5047;77,216;134,112;136,652;137,0236;1,774549316;1,7697;2,2923;2,3153;0,0993;0,2222;0,342;0,4197;0,779;0,6733;0,7542;0,8801;1,8283;0,4569;180,774;0,451231925;0,327497317;0,221270758;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PET0423;PET0423;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PET0424;PET0424;11;0,44;25;43;11,8;59,3;30,8;6,588888889;21,4;17,8;0,7;11;21,5757408;7,265573528;41,00851678;5,644222939;2,260908161;4,674678139;1,611057674;10,87014242;2,909925248;4,857766631;9,5;275,0901;3754,1789;42,0793;58,5893;99,568;102,9547;102,6335;1,751744773;1,7572;2,3662;2,405;0,1067;0,2324;0,3368;0,5174;0,7911;0,7737;0,8893;0,8885;2,3737;0,4418;163,612;0,480808254;0,32245801;0,196733736;10,88075;6,001925;1,730375;1,9446875;4,0891625;4,1222125;4,2752375;2,198418769;2,1278125;2,3751375;2,3471375;0,0755125;0,2501375;0,4582125;0,3994375;0,2785125;0,725325;0,8916375;0,80245;2,1438;0,457175
PET0425;PET0425;15;0,555555556;27;46;11,6;47,9;20,3;3,684615385;29,2;22;4,8;10;18,79001326;6,680649895;40,25812882;6,026079716;2,065429414;2,963830027;1,138715242;7,849604862;2,602983279;3,801496229;14;198,3303;1984,2254;33,02;38,1847;76,3693;80,518;79,1552;2,072955922;2,1086;2,3128;2,3972;0,0895;0,2455;0,3423;0,3389;0,6898;0,7579;0,8664;0,8845;2,3077;0,3626;199,827;0,444619596;0,327688451;0,227691954;10,5590125;6,139125;1,881175;2,0557875;3,90395;3,93435;4,0847375;1,986945392;1,9148625;2,07705;2,1530875;0,0685375;0,2184875;0,4734875;0,371975;0,2931125;0,74985;0,8858;0,83815;1,967375;0,4364875
PET0427;PET0427;12;0,48;25;43;10,3;58,8;NA;6,533333333;24,6;15,2;4,2;10;26,26422661;6,906146916;40,29091951;5,834066376;1,878333062;3,480281587;1,451919014;8,642880662;2,399923338;4,671908348;10,66666667;221,8186;2329,6369;35,1367;44,2807;80,4333;84,836;85,4771;1,93034663;1,9159;2,2892;2,3979;0,1001;0,2366;0,3094;0,3827;0,6805;0,6693;0,7692;0,8679;1,9477;0,443;199,61;0,460452883;0,327804218;0,211742899;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PET0428;PET0428;10;0,4;25;42;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PET0429;PET0429;15;0,681818182;22;46;13,7;81,1;37,5;9,011111111;24,4;20,7;5,8;11;22,97548037;7,261;41,312;5,689625251;2,509792814;4,676313459;1,759347928;11,70673359;2,6633812;4,672425952;16,33333333;272,2687;3745,0033;50,546;56,388;99,6527;101,2613;100,7852;1,787351919;1,7958;1,9715;1,9736;0,0758;0,1969;0,3619;0,2866;0,6876;0,7448;0,8768;0,8492;1,8089;0,3417;193,954;0,453891129;0,327438465;0,218670406;12,40235;7,2813125;1,821675;2,0042125;4,7453;4,7849875;4,9396;2,464608917;2,3907;2,6081875;2,6947;0,0764625;0,2784;0,467375;0,3592875;0,3203875;0,7291375;0,863925;0,83665;2,3404125;0,4412
PET0430;PET0430;13;0,565217391;23;41;11,2;66,7;25,6;6,67;19,6;17;7,2;13;25,8086023;7,334;40,318;5,497339988;2,075719088;3,082021707;1,183960084;8,859916212;2,602173158;4,147846633;11,5;305,1581;4704,9082;58,0813;67,4793;104,648;108,2887;108,5659;1,608877093;1,6048;1,8017;1,8692;0,0823;0,1714;0,3518;0,3411;0,6871;0,6495;0,7431;0,8746;1,4116;0,416;192,73;0,466844809;0,325470866;0,207684325;11,0853875;6,4029125;1,7938875;1,9671875;4,2002625;4,2254;4,3627875;2,21777919;2,1539;2,346575;2,4451125;0,0703;0,2496625;0,485875;0,375125;0,2848875;0,7747125;0,88845;0,8658125;2,2881375;0,426675
PET0609;PET0609;22;0,578947368;38;58;26,3;180,2;55;8,190909091;42;37,1;0;22;16,77782791;6,168975133;40,71909274;6,600625203;3,155596082;3,022504638;1,061595744;8,775021727;2,879746751;2,765853305;15,66666667;256,7314;2525,0631;24,638;44,6193;95,0807;98,7213;99,3583;2,226800958;2,2125;3,8591;3,9364;0,128;0,3188;0,3025;0,5585;0,7854;0,6764;0,7864;0,8814;3,2562;0,5748;206,038;0,414404139;0,320178802;0,265417059;11,42395;6,8797375;2,0518625;2,2106125;4,173825;4,2148125;4,367125;1,975527145;1,90955;2,0381125;2,1416375;0,0647875;0,2089875;0,4571875;0,29715;0,33675;0,71425;0,87355;0,8086625;1,8291125;0,436225
PET0610;PET0610;16;0,592592593;27;41;21,1;70,9;26;3,731578947;52;42;0;19;19,34871063;6,723863012;41,14406841;6,119111638;2,836593461;2,353132309;0,721187685;7,029950307;3,264762069;2,484968032;17,5;328,358;4988,0976;60,452;74,676;97,3667;105,2407;104,2465;1,395983984;1,4093;1,6106;1,7844;0,1007;0,1565;0,3368;0,3137;0,6468;0,5153;0,6305;0,8522;0,9726;0,5247;182,272;0,447715502;0,319171348;0,23311315;9,7523375;4,9269;1,7118625;1,801825;3,647275;3,6777;3,793425;2,105323769;2,0438125;2,134675;2,165525;0,0609125;0,2239;0,4527375;0,2680875;0,35855;0,69425;0,8775125;0,7736;1,86005;0,445525
PET0611;PET0611;15;0,555555556;27;49;25,4;79,1;35;6,591666667;46,5;35,1;0,5;15;16,87859483;6,622525646;41,23191206;6,226010176;3,14533765;3,705284021;1,09764494;10,17255255;3,383542811;3,249935287;19,33333333;356,1545;5419,7168;42,164;70,7813;121,92;127,9313;127,7602;1,804999343;1,8074;2,8916;2,2777;0,1192;0,2557;0,3357;0,5365;0,8107;0,7629;0,9268;0,9021;2,8945;0,5237;182,439;0,432462357;0,323834268;0,243703375;9,9285625;5,655725;1,907675;2,0756625;3,5983375;3,6168375;3,7627375;1,812788688;1,7440375;1,8890625;1,9194125;0,065;0,1918125;0,4645875;0,3702375;0,3181125;0,75655;0,888925;0,8404625;1,8115375;0,4283625
PET0612;PET0612;16;0,64;25;48;24,5;114,9;45;6,758823529;35,4;33,1;2,4;14;16,42961523;6,064100168;40,35788401;6,655213947;3,154529011;3,343499827;1,144050283;10,01649567;2,941285772;3,171817075;22;320,0559;4769,5173;54,2713;65,7013;115,6547;121,666;122,0033;1,856938904;1,8518;2,131;2,248;0,0993;0,2262;0,3067;0,335;0,7111;0,7298;0,8331;0,8874;2,0232;0,3592;195,252;0,428748489;0,326526745;0,244724766;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PET0613;PET0613;20;0,64516129;31;NA;21,9;79,3;30;4,173684211;NA;NA;NA;NA;15,99902168;5,697852988;39,41384567;6,917315304;2,93061695;3,318287024;1,321176759;9,505219901;2,606493262;3,254034408;23;386,4445;6569,1983;65,8707;73,3213;126,9153;135,4667;138,7848;1,892830596;1,8476;1,9267;2,1429;0,0711;0,2037;0,3963;0,2917;0,6528;0,5066;0,6146;0,8491;1,1808;0,5238;164,8035;0,462639347;0,318942277;0,218418376;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PET0614;PET0614;17;NA;NA;76;19,7;151,1;40,5;9,44375;25,3;22,2;6,6;25;16,02442659;5,641594911;41,55997302;7,366706343;2,624962294;2,724830088;0,865969518;8,001987667;3,154520455;3,049981812;18,66666667;347,4738;4278,5219;48,9373;57,912;125,222;130,048;131,9995;2,279311714;2,2456;2,5588;2,688;0,0714;0,2615;0,3072;0,1931;0,6156;0,3779;0,5119;0,6921;1,0394;0,5741;178,21;0,424381348;0,318175187;0,257443466;8,80375;4,221575;1,5054875;1,677475;3,2954;3,3218375;3,465575;2,065947332;1,9821625;NA;2,2161375;0,073675;0,2295;0,4759;NA;NA;NA;NA;NA;NA;NA
PET0615;PET0615;23;0,605263158;38;67;23,7;68,7;8,8;3,435;NA;NA;NA;NA;14,80874301;5,465726531;43,47498889;7,954109787;2,953671005;2,867442587;0,912020421;8,599446339;3,069714893;2,862779714;21;174,7332;1429,0437;26,162;34,1207;64,0927;67,31;68,5397;2,008742494;1,9727;2,4498;2,6283;0,0953;0,2512;0,3573;0,4073;0,7145;0,7607;0,8818;0,8909;2,4553;0,4146;178,101;0,433242935;0,321806166;0,244950899;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PET0616;PET0616;17;0,548387097;31;53;25,7;111,9;57,5;6,216666667;49,6;36;0;17;14,77416413;6,204381857;40,37799581;6,507980446;3,322172869;3,98467771;1,016301;11,47698449;3,917899309;3,45267201;19,33333333;287,5243;4653,8617;55,626;68,58;99,9067;104,394;105,4103;1,537041411;1,5222;1,796;1,8787;0,0865;0,1619;0,3725;0,4543;0,7494;0,7662;0,8965;0,8889;1,8015;0,4016;186,34;0,436739294;0,327787915;0,235472792;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PET0617;PET0617;18;0,72;25;48;24,5;103,1;43;5,426315789;29,8;27;0,5;14;23,97146141;6,413369236;41,40449119;6,455965603;3,188693088;3,229597538;1,312090513;9,376161352;2,463718134;2,94322452;18,66666667;300,9852;4317,2602;45,974;62,6533;105,2407;109,728;111,1326;1,773770895;1,7514;2,2891;2,4477;0,0986;0,224;0,3408;0,4834;0,7096;0,7722;0,8897;0,8937;2,2831;0,4288;188,18;0,439632267;0,325156765;0,235210968;12,210175;7,4931375;1,9076625;2,0888625;4,6924;4,7201625;4,8922;2,342040225;2,2645625;2,4650375;2,5337625;0,07385;0,26185;0,4727875;0,399475;0,2850875;0,7847625;0,8876;0,877825;2,420275;0,4075
PET0618;PET0618;22;0,814814815;27;51;26,6;115,6;12;5,026086957;41,2;32,6;0;16;30,42661547;6,778553845;41,59662285;6,13650401;3,38091141;3,580437467;1,357095912;10,30392287;2,63635833;3,05773808;17,66666667;340,1591;5625,8812;58,5893;70,866;113,792;116,4167;121,356;1,712471425;1,6428;1,9422;2,0227;0,0946;0,189;0,4004;0,4782;0,696;0,7263;0,8134;0,8855;1,7266;0,4227;181,951;0,460904309;0,322235107;0,216860583;10,9464125;6,641925;2,05185;2,238375;4,01375;4,0547375;4,2029;1,877656782;1,8143875;1,959025;2,008675;0,0688625;0,197125;0,449875;0,34805;0,2870375;0,7844;0,8901375;0,8799375;1,962;0,3928
PET0619;PET0619;22;0,448979592;49;68;21,3;159,5;39,8;9,96875;33;28,4;13,4;21;18,93692034;5,474871685;41,57619128;7,594002869;2,973081061;3,081830425;1,225885918;8,976161739;2,533102152;3,028451959;20,33333333;312,067;4207,7837;43,8573;61,3833;111,506;116,332;116,7981;1,902766713;1,8952;2,5425;2,6683;0,1049;0,2456;0,3253;0,4307;0,7351;0,7662;0,914;0,9022;2,5411;0,4173;159,557;0,453549515;0,31132448;0,235126005;9,68275;5,4326875;1,865325;2,0399375;3,516325;3,537475;3,6808125;1,804375134;1,7345125;NA;1,90845;0,067925;0,1877125;0,4624125;NA;NA;NA;NA;NA;NA;NA
PET0620;PET0620;21;0,636363636;33;59;31,2;168,9;39;NA;37,8;35,9;1,5;21;25,31631972;4,580657403;37,6167852;8,212093131;2,620386099;2,813628244;0,926551558;7,772237207;3,044959688;2,964912133;18,5;310,5921;3967,0673;54,5253;60,96;106,5953;112,1833;112,5867;1,846894685;1,8403;1,955;2,024;0,0858;0,2002;0,3086;0,2418;0,5993;0,432;0,5553;0,7371;0,9965;0,534;161,625;0,441738592;0,321076566;0,237184841;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PET0621;PET0621;19;0,655172414;29;52;24,3;122,8;43,5;9,446153846;46,6;28,2;1,2;21;16,29215134;6,133877074;42,27145709;6,891474442;3,111572853;3,983364488;1,262731556;10,80727543;3,159772669;3,474574302;21;288,4782;3843,3185;53,5093;62,5687;84,4127;93,3873;98,6172;1,576142704;1,4926;1,5775;1,8354;0,0814;0,171;0,3695;0,2971;0,6778;0,559;0,6875;0,8579;1,1493;0,5163;160,243;0,426926605;0,310372372;0,262701023;9,5345;4,684875;1,5517875;1,75815;3,5414625;3,616875;3,7607125;2,139016864;2,0661625;2,288825;2,4049625;0,076725;0,2406875;0,4473375;0,38895;0,274175;0,75795;0,8822375;0,8602375;2,2245875;0,43495
PET0622;PET0622;18;0,620689655;29;50;36,4;108,4;53;7,742857143;50,3;40;1,3;20;19,36299171;6,608382639;41,68266389;6,307543943;3,398708505;3,984101383;1,355094606;11,34031714;2,942287153;3,343941551;19,33333333;340,0381;5371,2939;47,5827;70,7813;118,11;121,5813;123,4854;1,74460486;1,7177;2,4822;2,3089;0,1118;0,2305;0,3501;0,5546;0,734;0,7763;0,8855;0,8855;2,4866;0,4769;180,043;0,45407486;0,322511844;0,223413296;10,14145;5,695875;1,864;1,97645;3,67375;3,7121;3,859125;1,952553821;1,8782375;1,9711875;2,0637625;0,0614625;0,204475;0,49335;0,3256875;0,32215;0,7711875;0,8850625;0,8663;1,9106625;0,4114625
PET0623;PET0623;21;0,677419355;31;50;25,7;110,2;48;5,247619048;38,6;29,9;1,9;20;19,10349428;6,583898725;42,49013624;6,453643656;3,367510776;3,904124111;1,234221061;11,05690443;3,140658884;3,269780138;21;430,6395;5673,7378;50,7153;72,644;135,2973;138,8533;150,933;2,077707725;1,9114;2,6678;2,9126;0,1097;0,261;0,2965;0,3579;0,7924;0,6284;0,7074;0,8721;1,9808;0,4685;180,857;0,438080915;0,321657442;0,240261643;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PET0624;PET0624;21;0,677419355;31;51;24;127,1;52;9,078571429;33,4;30,2;2,7;17;NA;6,062084429;42,84014883;7,066900722;3,657112158;4,715593075;1,315541574;13,27396122;3,594459035;3,633241028;20,66666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10,61595;6,1241875;1,930125;2,0796625;3,874825;3,9198125;4,0620125;1,953207552;1,89215;2,017;2,042325;0,0675125;0,211325;0,459375;0,3579125;0,32925;0,7612375;0,8764875;0,864175;1,9396875;0,412425
PET0625;PET0625;16;0,551724138;29;54;31,4;179,4;59;12,81428571;40,1;33,6;3,2;14;19,69042834;6,563855252;40,88576464;6,22892539;2,971777184;3,527158977;1,341515889;9,637746585;2,631763392;3,243079556;20,33333333;421,6399;7350,4369;54,61;89,2387;134,112;141,6473;156,7542;1,756571981;1,5873;2,4558;2,2942;0,1238;0,2299;0,2895;0,5116;0,7574;0,7045;0,8463;0,853;1,753;0,3937;160,849;0,46722081;0,315693601;0,21708559;9,4489875;4,7192875;1,5967625;1,767425;3,5176375;3,53615;3,6906375;2,088143768;2,006575;2,21105;2,2412;0,071225;0,23375;0,4576375;0,3958125;0,270275;0,7827;0,8901;0,87345;2,1943625;0,4202125
PET0626;PET0626;15;0,555555556;27;53;28,7;105,3;56;6,58125;35;28;0;12;36,38346074;6,939644049;40,71849385;5,867519077;2,848309091;3,422072616;1,230169808;9,474606381;2,783387713;3,327591406;18,33333333;347,3091;5606,6913;48,006;67,818;115,9933;132,9267;134,258;1,979680911;1,96;2,4162;2,8705;0,1082;0,2597;0,3439;0,5046;0,7389;0,6985;0,8824;0,8874;2,4248;0,5025;176,596;0,471986908;0,321649414;0,206363678;8,74805;4,276325;1,678775;1,805775;3,1379625;3,18295;3,3825375;1,873177721;1,765925;1,873225;1,9358;0,0628125;0,1883625;0,455;0,3114375;0,344975;0,7375375;0,8611;0,8495875;1,7447375;0,4232
PET0627;PET0627;22;0,75862069;29;58;33,6;140,1;23;10,77692308;40,7;26,8;2,9;23;18,62430118;5,554868144;39,37543764;7,088455858;2,947755278;3,036922941;1,06816652;8,84523218;2,842275139;2,997559271;20,66666667;335,5134;4575,9908;56,388;63,8387;123,444;128,778;130,9563;2,051362261;2,0172;2,1892;2,3287;0,0962;0,2404;0,2912;0,275;0,6055;0,7671;0,8874;0,8847;2,1917;0,2368;200,19;0,437709176;0,324956292;0,237334532;10,46435;6,2797;1,989675;2,1378375;3,8563;3,9132125;4,0322625;1,886140785;1,8331875;1,94135;1,949875;0,062475;0,196025;0,471625;0,307225;0,3250125;0,7761375;0,889975;0,8738625;1,9258625;0,4032375
PET0628;PET0628;19;0,703703704;27;50;25;132,4;24,5;7,355555556;39,1;26;1,3;20;19,85678261;6,592397794;41,97710872;6,367502392;2,891141211;2,620262085;1,025162697;8,008790438;2,555247057;2,773775174;18,66666667;282,2234;2968,589;36,6607;53,4247;83,566;92,3713;91,9229;1,720606761;1,729;2,2794;1,8275;0,1152;0,2379;0,3525;0,3905;0,6714;0,4349;0,5544;0,8187;1,0822;0,6063;170;0,458947059;0,318452941;0,2226;9,7361375;4,7316;1,554425;1,721125;3,6988875;3,7200375;3,8813625;2,255131092;2,163675;2,3818875;2,4226625;0,071925;0,2531;0,4506625;0,3470875;0,3020125;0,6892;0,8825875;0,7626;2,0436;0,4714375
PET0629;PET0629;12;0,48;25;46;15;81,4;NA;5,426666667;36,6;20,6;0;14;24,4957216;6,843952834;38,3842744;5,608494877;2,776308747;2,841485559;1,121501134;8,347614202;2,521092372;3,01885487;19,66666667;261,6893;3061,9652;41,9947;46,3127;102,7853;104,14;105,461;2,27715076;2,2486;2,4476;2,4433;0,0576;0,2502;0,3471;0,1859;0,6176;0,6412;0,7118;0,8765;1,8852;0,3944;170,076;0,462552036;0,319727651;0,217720313;9,8168625;5,198525;1,787275;1,9036875;3,4938375;3,5348375;3,724175;1,956295348;1,86245;1,9586625;2,056675;0,0645625;0,2025375;0,49445;0,3483625;0,331175;0,763025;0,8818625;0,8591875;1,8566;0,4098125
PET0630;PET0630;17;0,586206897;29;58;33;132,4;35;6,62;42,2;30,2;0,5;18;16,75982875;6,638315008;40,96999657;6,171746372;2,723719985;2,00424294;0,953031591;6,680513517;2,119612484;2,45648261;16;301,8064;4208,393;45,466;66,294;108,204;108,458;110,7891;1,671178387;1,636;2,3799;2,3421;0,1245;0,2259;0,2966;0,5466;0,776;0,7984;0,8949;0,8887;2,3879;0,4148;161,29;0,442017484;0,321018042;0,236964474;10,18472;5,4459;1,72722;1,85418;3,84176;3,87774;3,99678;2,155551241;2,0948;2,22874;2,24198;0,06788;0,23568;0,47394;0,35002;0,30276;0,73786;0,87638;0,83272;2,07716;0,43356
PET0631;PET0631;19;0,612903226;31;60;30,2;135,5;14,3;NA;38,7;29,7;2;17;21,38624062;5,735919651;40,25991935;7,018912711;3,184536517;2,714760546;0,984325044;8,037545918;2,777660622;2,529467257;20;361,5494;5759,3146;67,3947;72,7287;114,1307;134,2813;137,8572;1,895499301;1,8463;1,6935;2,0507;0,0766;0,1945;0,3076;0,2192;0,6037;0,6208;0,8221;0,7581;1,5423;0,3863;182,021;0,439020772;0,3216497;0,239329528;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PET0632;PET0632;16;0,64;25;48;26,5;120,8;44,5;NA;39,5;30;2,3;16;25,12549656;7,44937827;41,3557503;5,551570722;3,107312727;2,446377882;1,02828228;7,428828262;2,380007015;2,392876868;18;301,1836;3648,2221;35,8987;57,0653;105,5793;108,7967;110,359;1,933907296;1,9065;2,941;3,0718;0,1199;0,2746;0,3302;0,4641;0,7451;0,7461;0,8953;0,8508;2,6611;0,4678;165,403;0,466926235;0,315508183;0,217565582;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
